"SID","entry","evaluation","replacement","entryInSNAFU","replacementInSNAFU","entryInTroyerEx","replacementInTroyerEx"
874,"ocelot","FOUND","ocelot",1,1,1,1
874,"lion","FOUND","lion",1,1,1,1
874,"sea lion","FOUND","sea lion",0,0,1,1
874,"seal","FOUND","seal",1,1,1,1
874,"shark","FOUND","shark",1,1,1,1
874,"pleco","FOUND","pleco",0,0,1,1
874,"platypus","FOUND","platypus",1,1,1,1
874,"caterpillar","FOUND","caterpillar",1,1,1,1
874,"spider","FOUND","spider",1,1,1,1
874,"black widow","FOUND","black widow",1,1,1,1
874,"wolverine","FOUND","wolverine",1,1,1,1
874,"bear","FOUND","bear",1,1,1,1
874,"bengal tiger","FOUND","bengal tiger",1,1,1,1
874,"crane","FOUND","crane",1,1,1,1
874,"heron","FOUND","heron",1,1,1,1
874,"flamingo","FOUND","flamingo",1,1,1,1
874,"polar bear","FOUND","polar bear",1,1,1,1
875,"cat","FOUND","cat",1,1,1,1
875,"dog","FOUND","dog",1,1,1,1
875,"fish","FOUND","fish",1,1,1,1
875,"bird","FOUND","bird",1,1,1,1
875,"whale","FOUND","whale",1,1,1,1
875,"dolphin","FOUND","dolphin",1,1,1,1
875,"giraffe","FOUND","giraffe",1,1,1,1
875,"elephant","FOUND","elephant",1,1,1,1
875,"hippo","FOUND","hippo",0,0,1,1
875,"flamingo","FOUND","flamingo",1,1,1,1
875,"parakeet","FOUND","parakeet",1,1,1,1
875,"emu","FOUND","emu",1,1,1,1
875,"rhino","FOUND","rhino",1,1,1,1
875,"rabbit","FOUND","rabbit",1,1,1,1
875,"lizard","FOUND","lizard",1,1,1,1
875,"snake","FOUND","snake",1,1,1,1
875,"shark","FOUND","shark",1,1,1,1
875,"mouse","FOUND","mouse",1,1,1,1
875,"rat","FOUND","rat",1,1,1,1
875,"ferret","FOUND","ferret",1,1,1,1
875,"guinea pig","FOUND","guinea pig",1,1,1,1
875,"hamster","FOUND","hamster",1,1,1,1
875,"gerbil","FOUND","gerbil",1,1,1,1
875,"chinchilla","FOUND","chinchilla",1,1,1,1
875,"sugar glider","FOUND","sugar glider",1,1,1,1
875,"squirrel","FOUND","squirrel",1,1,1,1
875,"chipmunk","FOUND","chipmunk",1,1,1,1
875,"raccoon","FOUND","raccoon",1,1,1,1
875,"possum","FOUND","possum",1,1,1,1
875,"llama","FOUND","llama",1,1,1,1
875,"alpaca","FOUND","alpaca",1,1,1,1
876,"elephant","FOUND","elephant",1,1,1,1
876,"giraffe","FOUND","giraffe",1,1,1,1
876,"monkey","FOUND","monkey",1,1,1,1
876,"dog","FOUND","dog",1,1,1,1
876,"cat","FOUND","cat",1,1,1,1
876,"goose","FOUND","goose",1,1,1,1
876,"swan","FOUND","swan",1,1,1,1
876,"penguin","FOUND","penguin",1,1,1,1
876,"monkey","FOUND","monkey",1,1,1,1
876,"gorilla","FOUND","gorilla",1,1,1,1
876,"hummingbird","FOUND","hummingbird",1,1,1,1
876,"sparrow","FOUND","sparrow",1,1,1,1
876,"eagle","FOUND","eagle",1,1,1,1
876,"snake","FOUND","snake",1,1,1,1
876,"rat","FOUND","rat",1,1,1,1
876,"mouse","FOUND","mouse",1,1,1,1
876,"cat","FOUND","cat",1,1,1,1
877,"dog","FOUND","dog",1,1,1,1
877,"cat","FOUND","cat",1,1,1,1
877,"lizard","FOUND","lizard",1,1,1,1
877,"chicken","FOUND","chicken",1,1,1,1
877,"turkey","FOUND","turkey",1,1,1,1
877,"doe","FOUND","doe",1,1,1,1
877,"cow","FOUND","cow",1,1,1,1
877,"deer","FOUND","deer",1,1,1,1
877,"bear","FOUND","bear",1,1,1,1
877,"shark","FOUND","shark",1,1,1,1
877,"elk","FOUND","elk",1,1,1,1
877,"moose","FOUND","moose",1,1,1,1
877,"pigeon","FOUND","pigeon",1,1,1,1
877,"bluebird","FOUND","bluebird",1,1,1,1
877,"hummingbird","FOUND","hummingbird",1,1,1,1
877,"polar bear","FOUND","polar bear",1,1,1,1
877,"snake","FOUND","snake",1,1,1,1
877,"spider","FOUND","spider",1,1,1,1
877,"caterpillar","FOUND","caterpillar",1,1,1,1
877,"cricket","FOUND","cricket",1,1,1,1
877,"locust","FOUND","locust",1,1,1,1
877,"horsefly","FOUND","horsefly",1,1,0,0
877,"owl","FOUND","owl",1,1,1,1
877,"tuna","FOUND","tuna",1,1,1,1
877,"bluegill","FOUND","bluegill",1,1,1,1
877,"carp","FOUND","carp",1,1,1,1
877,"bass","FOUND","bass",1,1,1,1
877,"raccoon","FOUND","raccoon",1,1,1,1
878,"dog","FOUND","dog",1,1,1,1
878,"elephant","FOUND","elephant",1,1,1,1
878,"giraffe","FOUND","giraffe",1,1,1,1
878,"monkey","FOUND","monkey",1,1,1,1
878,"pig","FOUND","pig",1,1,1,1
878,"horse","FOUND","horse",1,1,1,1
878,"cow","FOUND","cow",1,1,1,1
878,"sheep","FOUND","sheep",1,1,1,1
878,"manatee","FOUND","manatee",1,1,1,1
878,"whale","FOUND","whale",1,1,1,1
878,"seal","FOUND","seal",1,1,1,1
878,"kangaroo","FOUND","kangaroo",1,1,1,1
878,"crocodile","FOUND","crocodile",1,1,1,1
878,"hippopotamus","FOUND","hippopotamus",1,1,1,1
878,"lion","FOUND","lion",1,1,1,1
878,"cheetah","FOUND","cheetah",1,1,1,1
878,"leopard","FOUND","leopard",1,1,1,1
878,"panther","FOUND","panther",1,1,1,1
878,"panda","FOUND","panda",1,1,1,1
878,"grizzly bear","FOUND","grizzly bear",1,1,1,1
878,"deer","FOUND","deer",1,1,1,1
878,"gazelle","FOUND","gazelle",1,1,1,1
878,"bird","FOUND","bird",1,1,1,1
879,"rabbit","FOUND","rabbit",1,1,1,1
879,"monkey","FOUND","monkey",1,1,1,1
879,"llama","FOUND","llama",1,1,1,1
879,"kangaroo","FOUND","kangaroo",1,1,1,1
879,"orangutan","FOUND","orangutan",1,1,1,1
879,"koala","FOUND","koala",1,1,1,1
879,"bat","FOUND","bat",1,1,1,1
879,"giraffe","FOUND","giraffe",1,1,1,1
879,"cheetah","FOUND","cheetah",1,1,1,1
879,"rhino","FOUND","rhino",1,1,1,1
879,"polar bear","FOUND","polar bear",1,1,1,1
879,"penguin","FOUND","penguin",1,1,1,1
901,"dog","FOUND","dog",1,1,1,1
901,"cat","FOUND","cat",1,1,1,1
901,"elephant","FOUND","elephant",1,1,1,1
901,"swan","FOUND","swan",1,1,1,1
901,"goose","FOUND","goose",1,1,1,1
901,"bear","FOUND","bear",1,1,1,1
901,"panther","FOUND","panther",1,1,1,1
901,"flamingo","FOUND","flamingo",1,1,1,1
901,"lion","FOUND","lion",1,1,1,1
901,"tiger","FOUND","tiger",1,1,1,1
901,"whale","FOUND","whale",1,1,1,1
901,"dolphin","FOUND","dolphin",1,1,1,1
901,"turtle","FOUND","turtle",1,1,1,1
901,"leopard","FOUND","leopard",1,1,1,1
901,"giraffe","FOUND","giraffe",1,1,1,1
901,"gazelle","FOUND","gazelle",1,1,1,1
901,"deer","FOUND","deer",1,1,1,1
901,"cow","FOUND","cow",1,1,1,1
901,"chicken","FOUND","chicken",1,1,1,1
901,"cardinal","FOUND","cardinal",1,1,1,1
901,"pig","FOUND","pig",1,1,1,1
901,"horse","FOUND","horse",1,1,1,1
901,"sheep","FOUND","sheep",1,1,1,1
901,"goat","FOUND","goat",1,1,1,1
901,"gorilla","FOUND","gorilla",1,1,1,1
901,"rhino","FOUND","rhino",1,1,1,1
901,"anteater","FOUND","anteater",1,1,1,1
902,"fish","FOUND","fish",1,1,1,1
902,"lizard","FOUND","lizard",1,1,1,1
902,"dog","FOUND","dog",1,1,1,1
902,"cat","FOUND","cat",1,1,1,1
902,"bird","FOUND","bird",1,1,1,1
902,"turtle","FOUND","turtle",1,1,1,1
902,"horse","FOUND","horse",1,1,1,1
902,"bear","FOUND","bear",1,1,1,1
902,"lion","FOUND","lion",1,1,1,1
902,"tiger","FOUND","tiger",1,1,1,1
902,"bobcat","FOUND","bobcat",1,1,1,1
902,"coyote","FOUND","coyote",1,1,1,1
902,"frog","FOUND","frog",1,1,1,1
902,"fly","FOUND","fly",1,1,1,1
902,"dragonfly","FOUND","dragonfly",1,1,1,1
902,"ladybug","FOUND","ladybug",1,1,1,1
902,"bumblebee","FOUND","bumblebee",1,1,1,1
902,"bed bug","REPLACE","bedbug",0,1,1,0
902,"butterfly","FOUND","butterfly",1,1,1,1
902,"polar bear","FOUND","polar bear",1,1,1,1
902,"black bear","FOUND","black bear",1,1,1,1
902,"grizzly bear","FOUND","grizzly bear",1,1,1,1
902,"deer","FOUND","deer",1,1,1,1
902,"pig","FOUND","pig",1,1,1,1
902,"cow","FOUND","cow",1,1,1,1
903,"cat","FOUND","cat",1,1,1,1
903,"dog","FOUND","dog",1,1,1,1
903,"ferret","FOUND","ferret",1,1,1,1
903,"hamster","FOUND","hamster",1,1,1,1
903,"tiger","FOUND","tiger",1,1,1,1
903,"lion","FOUND","lion",1,1,1,1
903,"zebra","FOUND","zebra",1,1,1,1
903,"bear","FOUND","bear",1,1,1,1
903,"red panda","FOUND","red panda",1,1,1,1
903,"panda","FOUND","panda",1,1,1,1
903,"raccoon","FOUND","raccoon",1,1,1,1
903,"dolphin","FOUND","dolphin",1,1,1,1
903,"fish","FOUND","fish",1,1,1,1
903,"shark","FOUND","shark",1,1,1,1
903,"bird","FOUND","bird",1,1,1,1
903,"rat","FOUND","rat",1,1,1,1
903,"mouse","FOUND","mouse",1,1,1,1
903,"cheetah","FOUND","cheetah",1,1,1,1
903,"leopard","FOUND","leopard",1,1,1,1
903,"squirrel","FOUND","squirrel",1,1,1,1
904,"dog","FOUND","dog",1,1,1,1
904,"cat","FOUND","cat",1,1,1,1
904,"hamster","FOUND","hamster",1,1,1,1
904,"guinea pig","FOUND","guinea pig",1,1,1,1
904,"bird","FOUND","bird",1,1,1,1
904,"iguana","FOUND","iguana",1,1,1,1
904,"chameleon","FOUND","chameleon",1,1,1,1
904,"lion","FOUND","lion",1,1,1,1
904,"jaguar","FOUND","jaguar",1,1,1,1
904,"panther","FOUND","panther",1,1,1,1
904,"monkey","FOUND","monkey",1,1,1,1
904,"frog","FOUND","frog",1,1,1,1
904,"whale","FOUND","whale",1,1,1,1
904,"dolphin","FOUND","dolphin",1,1,1,1
904,"fish","FOUND","fish",1,1,1,1
904,"shark","FOUND","shark",1,1,1,1
904,"octopus","FOUND","octopus",1,1,1,1
904,"beaver","FOUND","beaver",1,1,1,1
904,"horse","FOUND","horse",1,1,1,1
904,"pig","FOUND","pig",1,1,1,1
904,"sheep","FOUND","sheep",1,1,1,1
904,"camel","FOUND","camel",1,1,1,1
904,"spider","FOUND","spider",1,1,1,1
905,"dog","FOUND","dog",1,1,1,1
905,"cat","FOUND","cat",1,1,1,1
905,"squirrel","FOUND","squirrel",1,1,1,1
905,"frog","FOUND","frog",1,1,1,1
905,"whale","FOUND","whale",1,1,1,1
905,"dolphin","FOUND","dolphin",1,1,1,1
905,"turtle","FOUND","turtle",1,1,1,1
905,"seahorse","FOUND","seahorse",1,1,1,1
905,"fish","FOUND","fish",1,1,1,1
905,"shark","FOUND","shark",1,1,1,1
905,"monkey","FOUND","monkey",1,1,1,1
905,"bat","FOUND","bat",1,1,1,1
905,"lizard","FOUND","lizard",1,1,1,1
905,"snake","FOUND","snake",1,1,1,1
906,"cat","FOUND","cat",1,1,1,1
906,"dog","FOUND","dog",1,1,1,1
906,"hamster","FOUND","hamster",1,1,1,1
906,"lion","FOUND","lion",1,1,1,1
906,"tiger","FOUND","tiger",1,1,1,1
906,"elephant","FOUND","elephant",1,1,1,1
906,"zebra","FOUND","zebra",1,1,1,1
906,"giraffe","FOUND","giraffe",1,1,1,1
906,"fish","FOUND","fish",1,1,1,1
906,"shark","FOUND","shark",1,1,1,1
906,"whale","FOUND","whale",1,1,1,1
906,"starfish","FOUND","starfish",1,1,1,1
906,"leopard","FOUND","leopard",1,1,1,1
906,"dog","FOUND","dog",1,1,1,1
906,"cat","FOUND","cat",1,1,1,1
906,"hamster","FOUND","hamster",1,1,1,1
906,"horse","FOUND","horse",1,1,1,1
906,"pig","FOUND","pig",1,1,1,1
906,"gerbil","FOUND","gerbil",1,1,1,1
906,"crocodile","FOUND","crocodile",1,1,1,1
906,"rat","FOUND","rat",1,1,1,1
906,"alligator","FOUND","alligator",1,1,1,1
906,"toucan","FOUND","toucan",1,1,1,1
906,"eagle","FOUND","eagle",1,1,1,1
907,"cat","FOUND","cat",1,1,1,1
907,"dog","FOUND","dog",1,1,1,1
907,"zebra","FOUND","zebra",1,1,1,1
907,"leopard","FOUND","leopard",1,1,1,1
907,"lion","FOUND","lion",1,1,1,1
907,"monkey","FOUND","monkey",1,1,1,1
907,"capybara","FOUND","capybara",1,1,1,1
907,"alligator","FOUND","alligator",1,1,1,1
907,"crocodile","FOUND","crocodile",1,1,1,1
907,"squid","FOUND","squid",1,1,1,1
907,"shark","FOUND","shark",1,1,1,1
907,"jellyfish","FOUND","jellyfish",1,1,1,1
907,"starfish","FOUND","starfish",1,1,1,1
907,"sponge","FOUND","sponge",1,1,1,1
908,"lion","FOUND","lion",1,1,1,1
908,"tiger","FOUND","tiger",1,1,1,1
908,"lynx","FOUND","lynx",1,1,1,1
908,"leopard","FOUND","leopard",1,1,1,1
908,"cat","FOUND","cat",1,1,1,1
908,"dog","FOUND","dog",1,1,1,1
908,"fish","FOUND","fish",1,1,1,1
908,"mouse","FOUND","mouse",1,1,1,1
908,"rat","FOUND","rat",1,1,1,1
908,"horse","FOUND","horse",1,1,1,1
908,"cow","FOUND","cow",1,1,1,1
908,"pig","FOUND","pig",1,1,1,1
908,"goat","FOUND","goat",1,1,1,1
908,"sheep","FOUND","sheep",1,1,1,1
908,"sunfish","FOUND","sunfish",1,1,1,1
908,"catfish","FOUND","catfish",1,1,1,1
908,"starfish","FOUND","starfish",1,1,1,1
908,"jellyfish","FOUND","jellyfish",1,1,1,1
908,"lemur","FOUND","lemur",1,1,1,1
908,"monkey","FOUND","monkey",1,1,1,1
908,"gorilla","FOUND","gorilla",1,1,1,1
908,"orangutan","FOUND","orangutan",1,1,1,1
908,"gecko","FOUND","gecko",1,1,1,1
908,"lizard","FOUND","lizard",1,1,1,1
908,"salamander","FOUND","salamander",1,1,1,1
908,"hamster","FOUND","hamster",1,1,1,1
908,"gerbil","FOUND","gerbil",1,1,1,1
908,"skunk","FOUND","skunk",1,1,1,1
908,"mink","FOUND","mink",1,1,1,1
908,"fox","FOUND","fox",1,1,1,1
908,"turtle","FOUND","turtle",1,1,1,1
908,"hare","FOUND","hare",1,1,1,1
908,"rabbit","FOUND","rabbit",1,1,1,1
909,"antelope","FOUND","antelope",1,1,1,1
909,"anteater","FOUND","anteater",1,1,1,1
909,"orangutan","FOUND","orangutan",1,1,1,1
909,"chimpanzee","FOUND","chimpanzee",1,1,1,1
909,"capybara","FOUND","capybara",1,1,1,1
909,"dog","FOUND","dog",1,1,1,1
909,"cat","FOUND","cat",1,1,1,1
909,"moose","FOUND","moose",1,1,1,1
909,"reindeer","FOUND","reindeer",1,1,1,1
909,"elephant","FOUND","elephant",1,1,1,1
909,"tiger","FOUND","tiger",1,1,1,1
909,"lion","FOUND","lion",1,1,1,1
909,"jaguar","FOUND","jaguar",1,1,1,1
909,"mouse","FOUND","mouse",1,1,1,1
909,"rat","FOUND","rat",1,1,1,1
909,"guinea pig","FOUND","guinea pig",1,1,1,1
909,"lizard","FOUND","lizard",1,1,1,1
909,"snake","FOUND","snake",1,1,1,1
910,"shark","FOUND","shark",1,1,1,1
910,"fish","FOUND","fish",1,1,1,1
910,"starfish","FOUND","starfish",1,1,1,1
910,"lion","FOUND","lion",1,1,1,1
910,"tiger","FOUND","tiger",1,1,1,1
910,"bear","FOUND","bear",1,1,1,1
910,"aardvark","FOUND","aardvark",1,1,1,1
910,"zebra","FOUND","zebra",1,1,1,1
910,"quail","FOUND","quail",1,1,1,1
910,"rhino","FOUND","rhino",1,1,1,1
910,"flamingo","FOUND","flamingo",1,1,1,1
910,"whale","FOUND","whale",1,1,1,1
910,"octopus","FOUND","octopus",1,1,1,1
910,"squid","FOUND","squid",1,1,1,1
910,"porcupine","FOUND","porcupine",1,1,1,1
910,"gorilla","FOUND","gorilla",1,1,1,1
910,"orangutan","FOUND","orangutan",1,1,1,1
910,"iguana","FOUND","iguana",1,1,1,1
910,"snake","FOUND","snake",1,1,1,1
910,"tortoise","FOUND","tortoise",1,1,1,1
910,"three toed sloth","FOUND","three toed sloth",0,0,1,1
910,"koala","FOUND","koala",1,1,1,1
910,"toucan","FOUND","toucan",1,1,1,1
911,"dog","FOUND","dog",1,1,1,1
911,"lion","FOUND","lion",1,1,1,1
911,"tiger","FOUND","tiger",1,1,1,1
911,"sheep","FOUND","sheep",1,1,1,1
911,"goat","FOUND","goat",1,1,1,1
911,"frog","FOUND","frog",1,1,1,1
911,"leech","FOUND","leech",1,1,1,1
911,"tapeworm","FOUND","tapeworm",1,1,1,1
911,"earth worm","REPLACE","earthworm",0,1,0,1
911,"human","FOUND","human",1,1,1,1
911,"cat","FOUND","cat",1,1,1,1
911,"panther","FOUND","panther",1,1,1,1
911,"cheetah","FOUND","cheetah",1,1,1,1
911,"hyena","FOUND","hyena",1,1,1,1
911,"zebra","FOUND","zebra",1,1,1,1
911,"horse","FOUND","horse",1,1,1,1
911,"cow","FOUND","cow",1,1,1,1
911,"bull","FOUND","bull",1,1,1,1
911,"bird","FOUND","bird",1,1,1,1
912,"dog","FOUND","dog",1,1,1,1
912,"cat","FOUND","cat",1,1,1,1
912,"hamster","FOUND","hamster",1,1,1,1
912,"snake","FOUND","snake",1,1,1,1
912,"elephant","FOUND","elephant",1,1,1,1
912,"giraffe","FOUND","giraffe",1,1,1,1
912,"sheep","FOUND","sheep",1,1,1,1
912,"pig","FOUND","pig",1,1,1,1
912,"cow","FOUND","cow",1,1,1,1
912,"horse","FOUND","horse",1,1,1,1
912,"alpaca","FOUND","alpaca",1,1,1,1
912,"llama","FOUND","llama",1,1,1,1
912,"shark","FOUND","shark",1,1,1,1
912,"dolphin","FOUND","dolphin",1,1,1,1
912,"seahorse","FOUND","seahorse",1,1,1,1
912,"whale","FOUND","whale",1,1,1,1
912,"guinea pig","FOUND","guinea pig",1,1,1,1
912,"starfish","FOUND","starfish",1,1,1,1
912,"crab","FOUND","crab",1,1,1,1
912,"lobster","FOUND","lobster",1,1,1,1
912,"gerbil","FOUND","gerbil",1,1,1,1
912,"monkey","FOUND","monkey",1,1,1,1
912,"gorilla","FOUND","gorilla",1,1,1,1
912,"jaguar","FOUND","jaguar",1,1,1,1
912,"tiger","FOUND","tiger",1,1,1,1
913,"dog","FOUND","dog",1,1,1,1
913,"cat","FOUND","cat",1,1,1,1
913,"cow","FOUND","cow",1,1,1,1
913,"pig","FOUND","pig",1,1,1,1
913,"fish","FOUND","fish",1,1,1,1
913,"monkey","FOUND","monkey",1,1,1,1
913,"gorilla","FOUND","gorilla",1,1,1,1
913,"lion","FOUND","lion",1,1,1,1
913,"tiger","FOUND","tiger",1,1,1,1
913,"deer","FOUND","deer",1,1,1,1
913,"zebra","FOUND","zebra",1,1,1,1
913,"giraffe","FOUND","giraffe",1,1,1,1
913,"elephant","FOUND","elephant",1,1,1,1
913,"hippo","FOUND","hippo",0,0,1,1
913,"ox","FOUND","ox",1,1,1,1
913,"opossum","FOUND","opossum",1,1,1,1
913,"raccoon","FOUND","raccoon",1,1,1,1
913,"squirrel","FOUND","squirrel",1,1,1,1
913,"hamster","FOUND","hamster",1,1,1,1
913,"guinea pig","FOUND","guinea pig",1,1,1,1
913,"ferret","FOUND","ferret",1,1,1,1
913,"horse","FOUND","horse",1,1,1,1
913,"kangaroo","FOUND","kangaroo",1,1,1,1
913,"koala","FOUND","koala",1,1,1,1
913,"orangutan","FOUND","orangutan",1,1,1,1
5501,"cat","FOUND","cat",1,1,1,1
5501,"dog","FOUND","dog",1,1,1,1
5501,"horse","FOUND","horse",1,1,1,1
5501,"pig","FOUND","pig",1,1,1,1
5501,"guinea pig","FOUND","guinea pig",1,1,1,1
5501,"cow","FOUND","cow",1,1,1,1
5501,"alligator","FOUND","alligator",1,1,1,1
5501,"crocodile","FOUND","crocodile",1,1,1,1
5501,"monkey","FOUND","monkey",1,1,1,1
5501,"goat","FOUND","goat",1,1,1,1
5501,"sheep","FOUND","sheep",1,1,1,1
5501,"llama","FOUND","llama",1,1,1,1
5501,"alpaca","FOUND","alpaca",1,1,1,1
5501,"reindeer","FOUND","reindeer",1,1,1,1
5501,"deer","FOUND","deer",1,1,1,1
5501,"unicorn","FOUND","unicorn",0,0,1,1
5501,"horse","FOUND","horse",1,1,1,1
5501,"pony","FOUND","pony",1,1,1,1
5501,"rat","FOUND","rat",1,1,1,1
5501,"mouse","FOUND","mouse",1,1,1,1
5501,"snake","FOUND","snake",1,1,1,1
5501,"pigeon","FOUND","pigeon",1,1,1,1
5501,"seagull","FOUND","seagull",1,1,1,1
5501,"swan","FOUND","swan",1,1,1,1
5501,"eagle","FOUND","eagle",1,1,1,1
5501,"fish","FOUND","fish",1,1,1,1
5501,"shark","FOUND","shark",1,1,1,1
5501,"dolphin","FOUND","dolphin",1,1,1,1
5501,"whale","FOUND","whale",1,1,1,1
5502,"cat","FOUND","cat",1,1,1,1
5502,"dog","FOUND","dog",1,1,1,1
5502,"guinea pig","FOUND","guinea pig",1,1,1,1
5502,"fish","FOUND","fish",1,1,1,1
5502,"bearded dragon","FOUND","bearded dragon",1,1,1,1
5502,"snapping turtle","FOUND","snapping turtle",1,1,1,1
5502,"fuzzy boa","EXCLUDE","EXCLUDE",0,0,0,0
5502,"zebra","FOUND","zebra",1,1,1,1
5502,"lion","FOUND","lion",1,1,1,1
5502,"tiger","FOUND","tiger",1,1,1,1
5502,"bear","FOUND","bear",1,1,1,1
5502,"horse","FOUND","horse",1,1,1,1
5502,"kitten","FOUND","kitten",1,1,1,1
5502,"puppy","FOUND","puppy",1,1,1,1
5502,"kitten","FOUND","kitten",1,1,1,1
5502,"lizard","FOUND","lizard",1,1,1,1
5502,"komodo dragon","FOUND","komodo dragon",1,1,1,1
5502,"fruit bat","FOUND","fruit bat",1,1,1,1
5502,"flying fox","EXCLUDE","EXCLUDE",0,0,1,0
5502,"arctic fox","FOUND","arctic fox",1,1,1,1
5502,"fennec fox","FOUND","fennec fox",1,1,1,1
5503,"aardvark","FOUND","aardvark",1,1,1,1
5503,"anteater","FOUND","anteater",1,1,1,1
5503,"zebra","FOUND","zebra",1,1,1,1
5503,"giraffe","FOUND","giraffe",1,1,1,1
5503,"dog","FOUND","dog",1,1,1,1
5503,"cat","FOUND","cat",1,1,1,1
5503,"bird","FOUND","bird",1,1,1,1
5503,"raccoon","FOUND","raccoon",1,1,1,1
5503,"possum","FOUND","possum",1,1,1,1
5503,"squirrel","FOUND","squirrel",1,1,1,1
5503,"bat","FOUND","bat",1,1,1,1
5503,"mammal","FOUND","mammal",0,0,0,0
5503,"platypus","FOUND","platypus",1,1,1,1
5503,"dolphin","FOUND","dolphin",1,1,1,1
5503,"shark","FOUND","shark",1,1,1,1
5503,"squid","FOUND","squid",1,1,1,1
5503,"octopus","FOUND","octopus",1,1,1,1
5503,"snake","FOUND","snake",1,1,1,1
5504,"giraffe","FOUND","giraffe",1,1,1,1
5504,"monkey","FOUND","monkey",1,1,1,1
5504,"elephant","FOUND","elephant",1,1,1,1
5504,"lion","FOUND","lion",1,1,1,1
5504,"tiger","FOUND","tiger",1,1,1,1
5504,"cheetah","FOUND","cheetah",1,1,1,1
5504,"frog","FOUND","frog",1,1,1,1
5504,"bee","FOUND","bee",1,1,1,1
5504,"monkey","FOUND","monkey",1,1,1,1
5504,"armadillo","FOUND","armadillo",1,1,1,1
5504,"porcupine","FOUND","porcupine",1,1,1,1
5504,"buffalo","FOUND","buffalo",1,1,1,1
5504,"cow","FOUND","cow",1,1,1,1
5504,"chicken","FOUND","chicken",1,1,1,1
5504,"horse","FOUND","horse",1,1,1,1
5504,"sheep","FOUND","sheep",1,1,1,1
5504,"salamander","FOUND","salamander",1,1,1,1
5504,"toad","FOUND","toad",1,1,1,1
5504,"starfish","FOUND","starfish",1,1,1,1
5505,"dog","FOUND","dog",1,1,1,1
5505,"cat","FOUND","cat",1,1,1,1
5505,"fish","FOUND","fish",1,1,1,1
5505,"giraffe","FOUND","giraffe",1,1,1,1
5505,"orangutan","FOUND","orangutan",1,1,1,1
5505,"octopus","FOUND","octopus",1,1,1,1
5505,"lion","FOUND","lion",1,1,1,1
5505,"bird","FOUND","bird",1,1,1,1
5505,"snake","FOUND","snake",1,1,1,1
5505,"rat","FOUND","rat",1,1,1,1
5505,"bug","FOUND","bug",1,1,1,1
5505,"dolphin","FOUND","dolphin",1,1,1,1
5505,"whale","FOUND","whale",1,1,1,1
5505,"duck","FOUND","duck",1,1,1,1
5505,"pheasant","FOUND","pheasant",1,1,1,1
5505,"platypus","FOUND","platypus",1,1,1,1
5505,"squirrel","FOUND","squirrel",1,1,1,1
5505,"puffin","FOUND","puffin",1,1,1,1
5505,"cardinal","FOUND","cardinal",1,1,1,1
5505,"hawk","FOUND","hawk",1,1,1,1
5506,"dog","FOUND","dog",1,1,1,1
5506,"bear","FOUND","bear",1,1,1,1
5506,"dolphin","FOUND","dolphin",1,1,1,1
5506,"gorilla","FOUND","gorilla",1,1,1,1
5506,"elephant","FOUND","elephant",1,1,1,1
5506,"cardinal","FOUND","cardinal",1,1,1,1
5506,"lion","FOUND","lion",1,1,1,1
5506,"monkey","FOUND","monkey",1,1,1,1
5506,"kangaroo","FOUND","kangaroo",1,1,1,1
5506,"penguin","FOUND","penguin",1,1,1,1
5506,"seahorse","FOUND","seahorse",1,1,1,1
5506,"shark","FOUND","shark",1,1,1,1
5506,"whale","FOUND","whale",1,1,1,1
5507,"cat","FOUND","cat",1,1,1,1
5507,"dog","FOUND","dog",1,1,1,1
5507,"zebra","FOUND","zebra",1,1,1,1
5507,"emu","FOUND","emu",1,1,1,1
5507,"lion","FOUND","lion",1,1,1,1
5507,"penguin","FOUND","penguin",1,1,1,1
5507,"snake","FOUND","snake",1,1,1,1
5507,"giraffe","FOUND","giraffe",1,1,1,1
5507,"monkey","FOUND","monkey",1,1,1,1
5507,"fish","FOUND","fish",1,1,1,1
5507,"kangaroo","FOUND","kangaroo",1,1,1,1
5507,"anything at the zoo","EXCLUDE","EXCLUDE",0,0,0,0
5508,"frog","FOUND","frog",1,1,1,1
5508,"caterpillar","FOUND","caterpillar",1,1,1,1
5508,"dog","FOUND","dog",1,1,1,1
5508,"caterpillar","FOUND","caterpillar",1,1,1,1
5508,"elephant","FOUND","elephant",1,1,1,1
5508,"giraffe","FOUND","giraffe",1,1,1,1
5508,"cheetah","FOUND","cheetah",1,1,1,1
5508,"lion","FOUND","lion",1,1,1,1
5508,"jaguar","FOUND","jaguar",1,1,1,1
5508,"monkey","FOUND","monkey",1,1,1,1
5508,"orangutan","FOUND","orangutan",1,1,1,1
5508,"gorilla","FOUND","gorilla",1,1,1,1
5508,"lizard","FOUND","lizard",1,1,1,1
5508,"centipede","FOUND","centipede",1,1,1,1
5508,"people","REPLACE","poodle",0,1,0,1
5508,"dinosaur","FOUND","dinosaur",1,1,1,1
5508,"bird","FOUND","bird",1,1,1,1
5508,"canary","FOUND","canary",1,1,1,1
5508,"falcon","FOUND","falcon",1,1,1,1
5508,"peacock","FOUND","peacock",1,1,1,1
5508,"pigeon","FOUND","pigeon",1,1,1,1
5508,"deer","FOUND","deer",1,1,1,1
5508,"antelope","FOUND","antelope",1,1,1,1
5509,"falcon","FOUND","falcon",1,1,1,1
5509,"dog","FOUND","dog",1,1,1,1
5509,"wolf","FOUND","wolf",1,1,1,1
