"Subject","Fluency_Item","norms_snafu_associative","v","subject","response","troyer_fluid_switch","troyer_static_switch","version","response_match","switch_match"
844,"tiger",0,"V1",844,"tiger",0,1,"V1",1,1
844,"deer",1,"V1",844,"deer",1,1,"V1",1,1
844,"bear",0,"V1",844,"bear",1,1,"V1",1,0
844,"moose",0,"V1",844,"moose",1,1,"V1",1,0
844,"elephant",1,"V1",844,"elephant",0,0,"V1",1,0
844,"giraffe",0,"V1",844,"giraffe",0,1,"V1",1,1
844,"hippo",1,"V1",844,"hippo",0,0,"V1",1,0
844,"hyena",0,"V1",844,"hyena",0,0,"V1",1,1
844,"snake",1,"V1",844,"snake",1,1,"V1",1,1
844,"horse",0,"V1",844,"horse",1,1,"V1",1,0
844,"sheep",0,"V1",844,"sheep",0,0,"V1",1,1
844,"cow",0,"V1",844,"cow",0,0,"V1",1,1
844,"pig",0,"V1",844,"pig",0,0,"V1",1,1
844,"chicken",0,"V1",844,"chicken",0,0,"V1",1,1
844,"eagle",0,"V1",844,"eagle",0,1,"V1",1,1
844,"crow",0,"V1",844,"crow",0,0,"V1",1,1
844,"bird",0,"V1",844,"bird",0,0,"V1",1,1
844,"hedgehog",1,"V1",844,"hedgehog",1,1,"V1",1,1
844,"groundhog",0,"V1",844,"groundhog",1,1,"V1",1,0
844,"beaver",0,"V1",844,"beaver",0,0,"V1",1,1
845,"cat",0,"V1",845,"cat",0,0,"V1",1,1
845,"shark",1,"V1",845,"shark",1,1,"V1",1,1
845,"mouse",1,"V1",845,"mouse",1,1,"V1",1,1
845,"lion",1,"V1",845,"lion",1,1,"V1",1,1
845,"giraffe",0,"V1",845,"giraffe",0,0,"V1",1,1
845,"chimpanzee",0,"V1",845,"chimpanzee",0,0,"V1",1,1
845,"tiger",0,"V1",845,"tiger",1,1,"V1",1,0
845,"gorilla",0,"V1",845,"gorilla",1,1,"V1",1,0
845,"horse",1,"V1",845,"horse",1,1,"V1",1,1
845,"polarbear",1,"V1",845,"polarbear",1,1,"V1",1,1
845,"lizard",1,"V1",845,"lizard",1,1,"V1",1,1
845,"fish",1,"V1",845,"fish",1,1,"V1",1,1
845,"gazelle",1,"V1",845,"gazelle",1,1,"V1",1,1
846,"cat",0,"V1",846,"cat",0,0,"V1",1,1
846,"canary",0,"V1",846,"canary",0,0,"V1",1,1
846,"crow",0,"V1",846,"crow",0,1,"V1",1,1
846,"eagle",0,"V1",846,"eagle",0,0,"V1",1,1
846,"cow",1,"V1",846,"cow",1,1,"V1",1,1
846,"pig",0,"V1",846,"pig",0,0,"V1",1,1
846,"jaguar",1,"V1",846,"jaguar",1,1,"V1",1,1
846,"cheetah",0,"V1",846,"cheetah",0,0,"V1",1,1
846,"rooster",1,"V1",846,"rooster",1,1,"V1",1,1
846,"llama",1,"V1",846,"llama",1,1,"V1",1,1
846,"frog",1,"V1",846,"frog",1,1,"V1",1,1
846,"fish",0,"V1",846,"fish",0,0,"V1",1,1
846,"shark",0,"V1",846,"shark",0,0,"V1",1,1
846,"dolphin",0,"V1",846,"dolphin",0,0,"V1",1,1
846,"starfish",0,"V1",846,"starfish",0,0,"V1",1,1
846,"clam",0,"V1",846,"clam",0,0,"V1",1,1
846,"oyster",0,"V1",846,"oyster",0,0,"V1",1,1
846,"horseshoecrab",0,"V1",846,"horseshoecrab",0,0,"V1",1,1
846,"osprey",1,"V1",846,"osprey",0,0,"V1",1,0
846,"leech",1,"V1",846,"leech",0,0,"V1",1,0
846,"grasshopper",1,"V1",846,"grasshopper",0,1,"V1",1,0
846,"beetle",0,"V1",846,"beetle",0,0,"V1",1,1
846,"stinkbug",0,"V1",846,"stinkbug",0,0,"V1",1,1
846,"lion",1,"V1",846,"lion",1,1,"V1",1,1
846,"tiger",0,"V1",846,"tiger",0,0,"V1",1,1
846,"bear",1,"V1",846,"bear",1,1,"V1",1,1
846,"mountainlion",0,"V1",846,"mountainlion",1,1,"V1",1,0
846,"hedgehog",1,"V1",846,"hedgehog",1,1,"V1",1,1
846,"wolverine",1,"V1",846,"wolverine",1,1,"V1",1,1
847,"elephant",0,"V1",847,"elephant",1,1,"V1",1,0
847,"rhino",0,"V1",847,"rhino",0,0,"V1",1,1
847,"dog",1,"V1",847,"dog",1,1,"V1",1,1
847,"cat",0,"V1",847,"cat",0,0,"V1",1,1
847,"otter",1,"V1",847,"otter",1,1,"V1",1,1
847,"manatee",0,"V1",847,"manatee",0,0,"V1",1,1
847,"shark",0,"V1",847,"shark",0,0,"V1",1,1
847,"bengaltiger",1,"V1",847,"bengaltiger",1,1,"V1",1,1
847,"lion",0,"V1",847,"lion",0,0,"V1",1,1
847,"africanelephant",0,"V1",847,"africanelephant",0,1,"V1",1,1
847,"asianelephant",0,"V1",847,"asianelephant",1,1,"V1",1,0
847,"woollymammoth",1,"V1",847,"woollymammoth",1,1,"V1",1,1
847,"dinosaur",1,"V1",847,"dinosaur",0,0,"V1",1,0
847,"stingray",1,"V1",847,"stingray",1,1,"V1",1,1
847,"shrimp",1,"V1",847,"shrimp",0,0,"V1",1,0
847,"siberiancat",1,"V1",847,"siberiancat",1,1,"V1",1,1
847,"husky",1,"V1",847,"husky",0,0,"V1",1,0
847,"polarbear",1,"V1",847,"polarbear",0,1,"V1",1,0
847,"grizzlybear",1,"V1",847,"grizzlybear",0,0,"V1",1,0
847,"blackbear",0,"V1",847,"blackbear",0,0,"V1",1,1
847,"wolf",0,"V1",847,"wolf",1,1,"V1",1,0
847,"fox",0,"V1",847,"fox",0,0,"V1",1,1
847,"chimpanzee",1,"V1",847,"chimpanzee",1,1,"V1",1,1
847,"gorilla",0,"V1",847,"gorilla",0,0,"V1",1,1
848,"mouse",1,"V1",848,"mouse",1,1,"V1",1,1
848,"rat",0,"V1",848,"rat",0,0,"V1",1,1
848,"dog",1,"V1",848,"dog",1,1,"V1",1,1
848,"lion",1,"V1",848,"lion",1,1,"V1",1,1
848,"tiger",0,"V1",848,"tiger",0,0,"V1",1,1
848,"bengaltiger",0,"V1",848,"bengaltiger",0,0,"V1",1,1
848,"polarbear",1,"V1",848,"polarbear",1,1,"V1",1,1
848,"grizzlybear",1,"V1",848,"grizzlybear",0,0,"V1",1,0
848,"sunbear",1,"V1",848,"sunbear",0,0,"V1",1,0
848,"blackbear",1,"V1",848,"blackbear",0,0,"V1",1,0
848,"giraffe",1,"V1",848,"giraffe",1,1,"V1",1,1
848,"bear",1,"V1",848,"bear",1,1,"V1",1,1
848,"okapi",1,"V1",848,"okapi",1,1,"V1",1,1
848,"zebra",0,"V1",848,"zebra",0,0,"V1",1,1
848,"deer",1,"V1",848,"deer",1,1,"V1",1,1
848,"elk",0,"V1",848,"elk",0,0,"V1",1,1
848,"horse",1,"V1",848,"horse",1,1,"V1",1,1
848,"whale",1,"V1",848,"whale",1,1,"V1",1,1
848,"bluewhale",0,"V1",848,"bluewhale",0,0,"V1",1,1
848,"spermwhale",0,"V1",848,"spermwhale",0,0,"V1",1,1
848,"humpbackwhale",0,"V1",848,"humpbackwhale",0,0,"V1",1,1
848,"shark",0,"V1",848,"shark",0,0,"V1",1,1
848,"hammerheadshark",0,"V1",848,"hammerheadshark",0,0,"V1",1,1
848,"greatwhiteshark",0,"V1",848,"greatwhiteshark",0,0,"V1",1,1
848,"whaleshark",0,"V1",848,"whaleshark",0,0,"V1",1,1
848,"orca",0,"V1",848,"orca",0,0,"V1",1,1
848,"dolphin",0,"V1",848,"dolphin",0,0,"V1",1,1
848,"jellyfish",0,"V1",848,"jellyfish",0,0,"V1",1,1
848,"goldfish",0,"V1",848,"goldfish",0,0,"V1",1,1
849,"zebra",0,"V1",849,"zebra",0,0,"V1",1,1
849,"cat",1,"V1",849,"cat",1,1,"V1",1,1
849,"parrot",0,"V1",849,"parrot",0,0,"V1",1,1
849,"dog",0,"V1",849,"dog",0,0,"V1",1,1
849,"bunny",1,"V1",849,"bunny",0,0,"V1",1,0
849,"bird",1,"V1",849,"bird",0,0,"V1",1,0
849,"snake",1,"V1",849,"snake",0,0,"V1",1,0
849,"jellyfish",1,"V1",849,"jellyfish",1,1,"V1",1,1
849,"shark",0,"V1",849,"shark",0,0,"V1",1,1
849,"whale",0,"V1",849,"whale",0,0,"V1",1,1
849,"horse",1,"V1",849,"horse",1,1,"V1",1,1
849,"platypus",1,"V1",849,"platypus",1,1,"V1",1,1
849,"penguin",0,"V1",849,"penguin",0,0,"V1",1,1
849,"tiger",1,"V1",849,"tiger",1,1,"V1",1,1
849,"lion",0,"V1",849,"lion",0,0,"V1",1,1
849,"zebra",0,"V1",849,"zebra",0,1,"V1",1,1
849,"rhino",0,"V1",849,"rhino",0,0,"V1",1,1
849,"monkey",0,"V1",849,"monkey",1,1,"V1",1,0
849,"gorilla",0,"V1",849,"gorilla",0,0,"V1",1,1
849,"flamingo",1,"V1",849,"flamingo",1,1,"V1",1,1
849,"owl",0,"V1",849,"owl",0,0,"V1",1,1
849,"duck",0,"V1",849,"duck",0,0,"V1",1,1
849,"goose",1,"V1",849,"goose",0,0,"V1",1,0
849,"alligator",0,"V1",849,"alligator",0,1,"V1",1,1
849,"crocodile",0,"V1",849,"crocodile",0,0,"V1",1,1
850,"cheetah",1,"V1",850,"cheetah",1,1,"V1",1,1
850,"snake",1,"V1",850,"snake",1,1,"V1",1,1
850,"bobcat",1,"V1",850,"bobcat",1,1,"V1",1,1
850,"cat",1,"V1",850,"cat",0,0,"V1",1,0
850,"parakeet",0,"V1",850,"parakeet",0,1,"V1",1,1
850,"raccoon",1,"V1",850,"raccoon",1,1,"V1",1,1
850,"rabbit",0,"V1",850,"rabbit",1,1,"V1",1,0
850,"jaguar",1,"V1",850,"jaguar",1,1,"V1",1,1
850,"kangaroo",1,"V1",850,"kangaroo",1,1,"V1",1,1
851,"bird",1,"V1",851,"bird",0,0,"V1",1,0
851,"human",1,"V1",851,"human",1,1,"V1",1,1
851,"monkey",0,"V1",851,"monkey",0,0,"V1",1,1
851,"dragon",1,"V1",851,"dragon",1,1,"V1",1,1
851,"unicorn",1,"V1",851,"unicorn",1,1,"V1",1,1
851,"griffon",1,"V1",851,"griffon",0,0,"V1",1,0
851,"cat",1,"V1",851,"cat",1,1,"V1",1,1
851,"turtle",1,"V1",851,"turtle",0,0,"V1",1,0
851,"meerkat",1,"V1",851,"meerkat",1,1,"V1",1,1
851,"bobcat",1,"V1",851,"bobcat",1,1,"V1",1,1
851,"lion",0,"V1",851,"lion",0,0,"V1",1,1
851,"tiger",0,"V1",851,"tiger",0,0,"V1",1,1
851,"walrus",1,"V1",851,"walrus",1,1,"V1",1,1
851,"hippo",1,"V1",851,"hippo",0,0,"V1",1,0
851,"seal",1,"V1",851,"seal",0,0,"V1",1,0
851,"whale",0,"V1",851,"whale",0,0,"V1",1,1
851,"killerwhale",0,"V1",851,"killerwhale",0,0,"V1",1,1
851,"jellyfish",0,"V1",851,"jellyfish",0,0,"V1",1,1
851,"koifish",1,"V1",851,"koifish",0,0,"V1",1,0
851,"suckerfish",1,"V1",851,"suckerfish",0,0,"V1",1,0
851,"manatee",1,"V1",851,"manatee",0,0,"V1",1,0
851,"alligator",0,"V1",851,"alligator",0,0,"V1",1,1
851,"crocodile",0,"V1",851,"crocodile",0,0,"V1",1,1
851,"iguana",0,"V1",851,"iguana",0,1,"V1",1,1
851,"ostrich",1,"V1",851,"ostrich",1,1,"V1",1,1
851,"ox",1,"V1",851,"ox",1,1,"V1",1,1
851,"mule",0,"V1",851,"mule",0,0,"V1",1,1
851,"donkey",0,"V1",851,"donkey",0,0,"V1",1,1
851,"horse",0,"V1",851,"horse",0,0,"V1",1,1
851,"camel",0,"V1",851,"camel",0,0,"V1",1,1
852,"dog",0,"V1",852,"dog",0,0,"V1",1,1
852,"iguana",1,"V1",852,"iguana",0,0,"V1",1,0
852,"elephant",1,"V1",852,"elephant",1,1,"V1",1,1
852,"tiger",0,"V1",852,"tiger",0,0,"V1",1,1
852,"manatee",0,"V1",852,"manatee",1,1,"V1",1,0
852,"lizard",1,"V1",852,"lizard",1,1,"V1",1,1
852,"penguin",1,"V1",852,"penguin",1,1,"V1",1,1
852,"hyena",1,"V1",852,"hyena",1,1,"V1",1,1
852,"cheetah",0,"V1",852,"cheetah",0,0,"V1",1,1
852,"worm",1,"V1",852,"worm",1,1,"V1",1,1
852,"antelope",1,"V1",852,"antelope",1,1,"V1",1,1
852,"anteater",1,"V1",852,"anteater",1,1,"V1",1,1
852,"hippo",1,"V1",852,"hippo",1,1,"V1",1,1
852,"crocodile",1,"V1",852,"crocodile",0,0,"V1",1,0
852,"alligator",0,"V1",852,"alligator",0,0,"V1",1,1
852,"seagull",1,"V1",852,"seagull",0,0,"V1",1,0
852,"cardinal",0,"V1",852,"cardinal",0,1,"V1",1,1
852,"ant",1,"V1",852,"ant",1,1,"V1",1,1
852,"spider",1,"V1",852,"spider",0,0,"V1",1,0
852,"bear",1,"V1",852,"bear",1,1,"V1",1,1
852,"fish",1,"V1",852,"fish",1,1,"V1",1,1
852,"shark",0,"V1",852,"shark",0,0,"V1",1,1
852,"octopus",0,"V1",852,"octopus",0,0,"V1",1,1
852,"mosquito",1,"V1",852,"mosquito",1,1,"V1",1,1
853,"cat",0,"V1",853,"cat",0,0,"V1",1,1
853,"fish",1,"V1",853,"fish",0,0,"V1",1,0
853,"crab",0,"V1",853,"crab",0,1,"V1",1,1
853,"shark",0,"V1",853,"shark",0,0,"V1",1,1
853,"whale",0,"V1",853,"whale",0,0,"V1",1,1
853,"manatee",0,"V1",853,"manatee",0,0,"V1",1,1
853,"snake",1,"V1",853,"snake",1,1,"V1",1,1
853,"walrus",1,"V1",853,"walrus",1,1,"V1",1,1
853,"otter",0,"V1",853,"otter",0,0,"V1",1,1
854,"cat",0,"V1",854,"cat",0,0,"V1",1,1
854,"dolphin",1,"V1",854,"dolphin",1,1,"V1",1,1
854,"crocodile",1,"V1",854,"crocodile",0,0,"V1",1,0
854,"sheep",1,"V1",854,"sheep",1,1,"V1",1,1
854,"bear",1,"V1",854,"bear",1,1,"V1",1,1
854,"pig",1,"V1",854,"pig",1,1,"V1",1,1
854,"cow",0,"V1",854,"cow",0,0,"V1",1,1
854,"cat",1,"V1",854,"cat",1,1,"V1",1,1
854,"insect",1,"V1",854,"insect",1,1,"V1",1,1
854,"parakeet",1,"V1",854,"parakeet",1,1,"V1",1,1
854,"rhino",1,"V1",854,"rhino",1,1,"V1",1,1
854,"lion",0,"V1",854,"lion",0,0,"V1",1,1
854,"giraffe",0,"V1",854,"giraffe",0,0,"V1",1,1
854,"hippo",1,"V1",854,"hippo",0,0,"V1",1,0
854,"deer",1,"V1",854,"deer",1,1,"V1",1,1
854,"gazelle",0,"V1",854,"gazelle",0,0,"V1",1,1
854,"meerkat",0,"V1",854,"meerkat",0,1,"V1",1,1
854,"fish",1,"V1",854,"fish",1,1,"V1",1,1
854,"goldfish",0,"V1",854,"goldfish",0,0,"V1",1,1
854,"bird",1,"V1",854,"bird",0,0,"V1",1,0
854,"frog",1,"V1",854,"frog",1,1,"V1",1,1
855,"zebra",0,"V1",855,"zebra",0,0,"V1",1,1
855,"giraffe",0,"V1",855,"giraffe",0,0,"V1",1,1
855,"alligator",1,"V1",855,"alligator",1,1,"V1",1,1
855,"gazelle",1,"V1",855,"gazelle",1,1,"V1",1,1
855,"wildebeest",0,"V1",855,"wildebeest",0,0,"V1",1,1
855,"bear",1,"V1",855,"bear",1,1,"V1",1,1
855,"salmon",1,"V1",855,"salmon",1,1,"V1",1,1
855,"whale",0,"V1",855,"whale",0,0,"V1",1,1
855,"squid",0,"V1",855,"squid",0,0,"V1",1,1
855,"octopus",0,"V1",855,"octopus",0,0,"V1",1,1
855,"shellfish",0,"V1",855,"shellfish",0,0,"V1",1,1
855,"crab",0,"V1",855,"crab",0,0,"V1",1,1
855,"snail",0,"V1",855,"snail",1,1,"V1",1,0
855,"dog",1,"V1",855,"dog",1,1,"V1",1,1
855,"cat",0,"V1",855,"cat",0,0,"V1",1,1
855,"mouse",1,"V1",855,"mouse",1,1,"V1",1,1
855,"canary",0,"V1",855,"canary",1,1,"V1",1,0
855,"eagle",0,"V1",855,"eagle",0,0,"V1",1,1
855,"blackbird",0,"V1",855,"blackbird",0,0,"V1",1,1
855,"crow",0,"V1",855,"crow",0,0,"V1",1,1
855,"lion",1,"V1",855,"lion",1,1,"V1",1,1
855,"dolphin",1,"V1",855,"dolphin",1,1,"V1",1,1
855,"anglerfish",0,"V1",855,"anglerfish",0,0,"V1",1,1
855,"puma",1,"V1",855,"puma",1,1,"V1",1,1
855,"rabbit",0,"V1",855,"rabbit",1,1,"V1",1,0
855,"squirrel",0,"V1",855,"squirrel",0,0,"V1",1,1
855,"mole",0,"V1",855,"mole",1,1,"V1",1,0
855,"chipmunk",0,"V1",855,"chipmunk",1,1,"V1",1,0
856,"tiger",0,"V1",856,"tiger",0,0,"V1",1,1
856,"bear",1,"V1",856,"bear",1,1,"V1",1,1
856,"monkey",1,"V1",856,"monkey",1,1,"V1",1,1
856,"caterpillar",1,"V1",856,"caterpillar",1,1,"V1",1,1
856,"dog",1,"V1",856,"dog",1,1,"V1",1,1
856,"cat",0,"V1",856,"cat",0,0,"V1",1,1
856,"germanshepherd",0,"V1",856,"germanshepherd",0,0,"V1",1,1
856,"chicken",1,"V1",856,"chicken",1,1,"V1",1,1
856,"goat",0,"V1",856,"goat",0,0,"V1",1,1
856,"cow",0,"V1",856,"cow",0,0,"V1",1,1
856,"squirrel",1,"V1",856,"squirrel",1,1,"V1",1,1
856,"deer",0,"V1",856,"deer",1,1,"V1",1,0
856,"polarbear",1,"V1",856,"polarbear",1,1,"V1",1,1
856,"bison",1,"V1",856,"bison",1,1,"V1",1,1
856,"sheep",1,"V1",856,"sheep",0,0,"V1",1,0
856,"orangutan",1,"V1",856,"orangutan",1,1,"V1",1,1
856,"bird",1,"V1",856,"bird",1,1,"V1",1,1
856,"grasshopper",1,"V1",856,"grasshopper",1,1,"V1",1,1
857,"dog",0,"V1",857,"dog",0,0,"V1",1,1
857,"lion",1,"V1",857,"lion",1,1,"V1",1,1
857,"shark",1,"V1",857,"shark",1,1,"V1",1,1
857,"dolphin",0,"V1",857,"dolphin",0,0,"V1",1,1
857,"bluejay",1,"V1",857,"bluejay",1,1,"V1",1,1
857,"fox",1,"V1",857,"fox",1,1,"V1",1,1
857,"monkey",1,"V1",857,"monkey",1,1,"V1",1,1
857,"gorilla",0,"V1",857,"gorilla",0,0,"V1",1,1
857,"snake",1,"V1",857,"snake",1,1,"V1",1,1
857,"giraffe",1,"V1",857,"giraffe",1,1,"V1",1,1
857,"alligator",1,"V1",857,"alligator",1,1,"V1",1,1
857,"goldfish",0,"V1",857,"goldfish",0,0,"V1",1,1
858,"kangaroo",1,"V1",858,"kangaroo",1,1,"V1",1,1
858,"dog",1,"V1",858,"dog",1,1,"V1",1,1
858,"rabbit",0,"V1",858,"rabbit",0,0,"V1",1,1
858,"shark",1,"V1",858,"shark",1,1,"V1",1,1
858,"octopus",0,"V1",858,"octopus",0,0,"V1",1,1
858,"cow",1,"V1",858,"cow",1,1,"V1",1,1
858,"chicken",0,"V1",858,"chicken",0,0,"V1",1,1
858,"rooster",0,"V1",858,"rooster",0,0,"V1",1,1
858,"frog",1,"V1",858,"frog",1,1,"V1",1,1
858,"toad",0,"V1",858,"toad",0,0,"V1",1,1
858,"chicken",1,"V1",858,"chicken",1,1,"V1",1,1
858,"turtle",1,"V1",858,"turtle",1,1,"V1",1,1
858,"lizard",0,"V1",858,"lizard",0,0,"V1",1,1
858,"whale",1,"V1",858,"whale",1,1,"V1",1,1
858,"fish",0,"V1",858,"fish",0,0,"V1",1,1
858,"shark",0,"V1",858,"shark",0,0,"V1",1,1
858,"octopus",0,"V1",858,"octopus",0,0,"V1",1,1
858,"gerbil",1,"V1",858,"gerbil",1,1,"V1",1,1
858,"hamster",0,"V1",858,"hamster",0,0,"V1",1,1
858,"dolphin",1,"V1",858,"dolphin",1,1,"V1",1,1
858,"starfish",0,"V1",858,"starfish",0,0,"V1",1,1
859,"cat",0,"V1",859,"cat",0,0,"V1",1,1
859,"parrot",0,"V1",859,"parrot",0,0,"V1",1,1
859,"bird",0,"V1",859,"bird",0,0,"V1",1,1
859,"toucan",0,"V1",859,"toucan",0,1,"V1",1,1
859,"butterfly",1,"V1",859,"butterfly",1,1,"V1",1,1
859,"lizard",1,"V1",859,"lizard",1,1,"V1",1,1
859,"horse",1,"V1",859,"horse",1,1,"V1",1,1
859,"cow",0,"V1",859,"cow",0,0,"V1",1,1
859,"chicken",0,"V1",859,"chicken",0,0,"V1",1,1
859,"donkey",0,"V1",859,"donkey",0,0,"V1",1,1
859,"goose",1,"V1",859,"goose",1,1,"V1",1,1
859,"dolphin",0,"V1",859,"dolphin",0,0,"V1",1,1
859,"whale",0,"V1",859,"whale",0,0,"V1",1,1
859,"killerwhale",0,"V1",859,"killerwhale",0,0,"V1",1,1
859,"shark",0,"V1",859,"shark",0,0,"V1",1,1
859,"eel",0,"V1",859,"eel",0,0,"V1",1,1
859,"fish",0,"V1",859,"fish",0,0,"V1",1,1
859,"catfish",0,"V1",859,"catfish",0,0,"V1",1,1
859,"blowfish",0,"V1",859,"blowfish",0,0,"V1",1,1
859,"pufferfish",0,"V1",859,"pufferfish",0,0,"V1",1,1
859,"shellfish",1,"V1",859,"shellfish",0,0,"V1",1,0
859,"goat",1,"V1",859,"goat",1,1,"V1",1,1
859,"lamb",0,"V1",859,"lamb",0,0,"V1",1,1
859,"donkey",0,"V1",859,"donkey",0,0,"V1",1,1
859,"elephant",1,"V1",859,"elephant",1,1,"V1",1,1
859,"zebra",0,"V1",859,"zebra",0,0,"V1",1,1
859,"flamingo",1,"V1",859,"flamingo",1,1,"V1",1,1
860,"cat",0,"V1",860,"cat",0,0,"V1",1,1
860,"bird",1,"V1",860,"bird",0,0,"V1",1,0
860,"parakeet",0,"V1",860,"parakeet",0,0,"V1",1,1
860,"cheetah",1,"V1",860,"cheetah",1,1,"V1",1,1
860,"lion",0,"V1",860,"lion",0,0,"V1",1,1
860,"rhino",0,"V1",860,"rhino",0,0,"V1",1,1
860,"frog",1,"V1",860,"frog",1,1,"V1",1,1
860,"gorilla",1,"V1",860,"gorilla",1,1,"V1",1,1
860,"ostrich",0,"V1",860,"ostrich",0,0,"V1",1,1
860,"lizard",1,"V1",860,"lizard",1,1,"V1",1,1
860,"cow",1,"V1",860,"cow",1,1,"V1",1,1
860,"goat",0,"V1",860,"goat",0,0,"V1",1,1
860,"chicken",0,"V1",860,"chicken",0,0,"V1",1,1
860,"rooster",0,"V1",860,"rooster",0,0,"V1",1,1
860,"puma",1,"V1",860,"puma",1,1,"V1",1,1
861,"cat",0,"V1",861,"cat",0,0,"V1",1,1
861,"bird",1,"V1",861,"bird",0,0,"V1",1,0
861,"snake",1,"V1",861,"snake",0,0,"V1",1,0
861,"rabbit",1,"V1",861,"rabbit",0,0,"V1",1,0
861,"bunny",0,"V1",861,"bunny",0,0,"V1",1,1
861,"ant",1,"V1",861,"ant",1,1,"V1",1,1
861,"anteater",1,"V1",861,"anteater",1,1,"V1",1,1
861,"mammoth",1,"V1",861,"mammoth",1,1,"V1",1,1
861,"sabertoothedtiger",1,"V1",861,"sabertoothedtiger",0,0,"V1",1,0
861,"tiger",0,"V1",861,"tiger",0,1,"V1",1,1
861,"lion",0,"V1",861,"lion",0,0,"V1",1,1
861,"bird",1,"V1",861,"bird",1,1,"V1",1,1
861,"eagle",0,"V1",861,"eagle",0,0,"V1",1,1
861,"camel",1,"V1",861,"camel",1,1,"V1",1,1
861,"horse",0,"V1",861,"horse",0,0,"V1",1,1
862,"cat",0,"V1",862,"cat",0,0,"V1",1,1
862,"ferret",1,"V1",862,"ferret",0,0,"V1",1,0
862,"pig",0,"V1",862,"pig",0,1,"V1",1,1
862,"cow",0,"V1",862,"cow",0,0,"V1",1,1
862,"chicken",0,"V1",862,"chicken",0,0,"V1",1,1
862,"dolphin",1,"V1",862,"dolphin",1,1,"V1",1,1
862,"gorilla",1,"V1",862,"gorilla",1,1,"V1",1,1
862,"sparrow",1,"V1",862,"sparrow",1,1,"V1",1,1
862,"crow",0,"V1",862,"crow",0,0,"V1",1,1
862,"frog",1,"V1",862,"frog",1,1,"V1",1,1
862,"mouse",1,"V1",862,"mouse",1,1,"V1",1,1
862,"rat",0,"V1",862,"rat",0,0,"V1",1,1
862,"horse",1,"V1",862,"horse",1,1,"V1",1,1
862,"llama",0,"V1",862,"llama",0,0,"V1",1,1
862,"chicken",1,"V1",862,"chicken",1,1,"V1",1,1
862,"giraffe",1,"V1",862,"giraffe",1,1,"V1",1,1
862,"rhinoceros",0,"V1",862,"rhinoceros",0,0,"V1",1,1
862,"shark",1,"V1",862,"shark",1,1,"V1",1,1
862,"toucan",1,"V1",862,"toucan",1,1,"V1",1,1
862,"lemur",1,"V1",862,"lemur",1,1,"V1",1,1
862,"monkey",0,"V1",862,"monkey",0,0,"V1",1,1
863,"cat",0,"V1",863,"cat",0,0,"V1",1,1
863,"chicken",1,"V1",863,"chicken",1,1,"V1",1,1
863,"cow",0,"V1",863,"cow",0,0,"V1",1,1
863,"giraffe",1,"V1",863,"giraffe",1,1,"V1",1,1
863,"lion",0,"V1",863,"lion",0,0,"V1",1,1
863,"antelope",0,"V1",863,"antelope",0,0,"V1",1,1
863,"hyena",0,"V1",863,"hyena",0,0,"V1",1,1
863,"tiger",0,"V1",863,"tiger",1,1,"V1",1,0
863,"lion",0,"V1",863,"lion",0,0,"V1",1,1
863,"snake",1,"V1",863,"snake",1,1,"V1",1,1
863,"penguin",1,"V1",863,"penguin",1,1,"V1",1,1
863,"bird",0,"V1",863,"bird",0,0,"V1",1,1
863,"skunk",1,"V1",863,"skunk",1,1,"V1",1,1
863,"anteater",1,"V1",863,"anteater",1,1,"V1",1,1
863,"eagle",1,"V1",863,"eagle",1,1,"V1",1,1
863,"bear",1,"V1",863,"bear",1,1,"V1",1,1
863,"polarbear",1,"V1",863,"polarbear",0,0,"V1",1,0
863,"puma",1,"V1",863,"puma",1,1,"V1",1,1
863,"mountainlion",0,"V1",863,"mountainlion",0,0,"V1",1,1
863,"ram",1,"V1",863,"ram",1,1,"V1",1,1
863,"bull",1,"V1",863,"bull",0,0,"V1",1,0
863,"horse",1,"V1",863,"horse",0,0,"V1",1,0
864,"cat",0,"V1",864,"cat",0,0,"V1",1,1
864,"snake",1,"V1",864,"snake",0,0,"V1",1,0
864,"gerbil",1,"V1",864,"gerbil",0,0,"V1",1,0
864,"cow",1,"V1",864,"cow",1,1,"V1",1,1
864,"mouse",1,"V1",864,"mouse",1,1,"V1",1,1
864,"deer",1,"V1",864,"deer",1,1,"V1",1,1
864,"pig",1,"V1",864,"pig",1,1,"V1",1,1
864,"horse",0,"V1",864,"horse",0,0,"V1",1,1
864,"ox",0,"V1",864,"ox",0,1,"V1",1,1
864,"bird",1,"V1",864,"bird",1,1,"V1",1,1
864,"pelican",0,"V1",864,"pelican",0,0,"V1",1,1
864,"eagle",0,"V1",864,"eagle",0,0,"V1",1,1
864,"rattlesnake",1,"V1",864,"rattlesnake",1,1,"V1",1,1
864,"scorpion",1,"V1",864,"scorpion",1,1,"V1",1,1
864,"seagull",1,"V1",864,"seagull",1,1,"V1",1,1
864,"alligator",1,"V1",864,"alligator",0,0,"V1",1,0
864,"lizard",0,"V1",864,"lizard",0,1,"V1",1,1
864,"spider",1,"V1",864,"spider",1,1,"V1",1,1
864,"coyote",1,"V1",864,"coyote",1,1,"V1",1,1
864,"wolf",0,"V1",864,"wolf",0,0,"V1",1,1
864,"bear",0,"V1",864,"bear",1,1,"V1",1,0
865,"zebra",1,"V1",865,"zebra",1,1,"V1",1,1
865,"goat",1,"V1",865,"goat",1,1,"V1",1,1
