Subject,Fluency_Item,Semantic_Similarity,Frequency_Value,Phonological_Similarity
877,elk,0.2811784822940582,3.49,0.25
877,moose,0.6036219687300036,3.61,0.0001
877,pigeon,0.32005070984233464,3.61,0.0001
877,bluebird,0.4249255356363939,2.91,0.0001
877,hummingbird,0.5732450144722523,2.96,0.375
877,polar bear,0.34689098862324075,3.89,0.125
877,snake,0.33903898263643584,4.23,0.0001
877,spider,0.43996129103817716,4.25,0.2
877,caterpillar,0.4139507031708166,3.38,0.25
877,cricket,0.27307160433152033,4.39,0.125
877,locust,0.26335105412959536,3.0,0.3333
877,horsefly,0.49948466258090574,1.64,0.0001
877,owl,0.3902723878164094,3.87,0.125
877,tuna,0.20943608724375973,3.64,0.0001
877,bluegill,0.3624308400329119,2.16,0.1667
877,carp,0.6879956346449095,3.18,0.0001
877,bass,0.46536005794019264,4.28,0.0001
877,raccoon,0.20155386665359964,3.27,0.0001
878,dog,0.0001,5.1,0.0001
878,elephant,0.37632524868219264,4.08,0.0001
878,giraffe,0.5317287512193349,3.32,0.1429
878,monkey,0.32872687194020234,4.07,0.0001
878,pig,0.4477383368781592,4.14,0.0001
878,horse,0.46682890189503734,4.76,0.0001
878,cow,0.5537185512529321,4.14,0.0001
878,sheep,0.4888310248532248,4.19,0.0001
878,manatee,0.3099214613994874,2.74,0.125
878,whale,0.5179818407990202,3.98,0.0001
878,seal,0.4231381360420028,4.3,0.3333
878,kangaroo,0.2983114485353955,3.5,0.0001
878,crocodile,0.519143326535892,3.49,0.125
878,hippopotamus,0.43117288045706714,2.56,0.1818
878,lion,0.34242409140306196,4.25,0.0909
878,cheetah,0.47627769689067656,3.2,0.0001
878,leopard,0.6901226907763703,3.59,0.0001
878,panther,0.5655262822749685,3.65,0.0001
878,panda,0.36996488346636425,3.65,0.6
878,grizzly bear,0.42397500446503,3.26,0.0001
878,deer,0.457418055284156,4.12,0.2222
878,gazelle,0.3464118306847406,2.87,0.0001
878,bird,0.2746157250918587,4.63,0.0001
879,rabbit,0.0001,4.05,0.0001
879,monkey,0.43449609830088964,4.07,0.0001
879,llama,0.3685553909655248,2.95,0.0001
879,kangaroo,0.3942645690389709,3.5,0.0001
879,orangutan,0.43663041379269685,2.8,0.125
879,koala,0.4432842896826079,3.04,0.125
879,bat,0.3873081830869892,4.3,0.0001
879,giraffe,0.29106182384441515,3.32,0.25
879,cheetah,0.4323966557706309,3.2,0.0001
879,rhino,0.39098038974125227,3.57,0.0001
879,polar bear,0.3535889192570284,3.89,0.0001
879,penguin,0.5149102795244207,3.78,0.1429
901,dog,0.0001,5.1,0.0001
901,cat,0.6237586776418724,4.78,0.0001
901,elephant,0.3962345477092635,4.08,0.1429
901,swan,0.3444179615958769,3.84,0.1429
901,goose,0.618747981657124,3.84,0.0001
901,bear,0.3715380338660387,4.71,0.0001
901,panther,0.3932258240251967,3.65,0.0001
901,flamingo,0.3333826385215961,3.06,0.0001
901,lion,0.3588417126365614,4.25,0.125
901,tiger,0.5287590434181855,4.3,0.25
901,whale,0.3667250081850544,3.98,0.0001
901,dolphin,0.46004639817524906,3.67,0.1667
901,turtle,0.33445888052093387,3.91,0.1667
901,leopard,0.37993495666082544,3.59,0.0001
901,giraffe,0.30419677049939364,3.32,0.0001
901,gazelle,0.45363869489043396,2.87,0.0001
901,deer,0.3464118306847406,4.12,0.0001
901,cow,0.42504159590737656,4.14,0.0001
901,chicken,0.4835791880000102,4.63,0.2
901,cardinal,0.3268975640828937,3.9,0.25
901,pig,0.19109790327034815,4.14,0.0001
901,horse,0.46682890189503734,4.76,0.0001
901,sheep,0.49180449518087843,4.19,0.0001
901,goat,0.49838371937602166,4.02,0.0001
901,gorilla,0.31713342725734295,3.62,0.2
901,rhino,0.3971341828575601,3.57,0.0001
901,anteater,0.38759522896051246,2.28,0.0001
902,fish,0.0001,4.9,0.0001
902,lizard,0.3452267020695232,3.63,0.2
902,dog,0.37733031126588046,5.1,0.0001
902,cat,0.6237586776418724,4.78,0.0001
902,bird,0.5016037867066757,4.63,0.0001
902,turtle,0.39777921269711936,3.91,0.2
902,horse,0.39884614103557414,4.76,0.0001
902,bear,0.4262808803846909,4.71,0.25
902,lion,0.4909899626699804,4.25,0.0001
902,tiger,0.5287590434181855,4.3,0.25
902,bobcat,0.3519408298107296,2.8,0.0001
902,coyote,0.4909534142279752,3.36,0.0001
902,frog,0.3210962184152939,3.89,0.0001
902,fly,0.3782009006243249,4.75,0.25
902,dragonfly,0.48874186458517266,3.03,0.3
902,ladybug,0.49267117462852683,2.67,0.0001
902,bumblebee,0.40354134479309556,2.92,0.0001
902,bedbug,0.132304103670423,2.17,0.375
902,butterfly,0.2999492470003007,3.93,0.1429
902,polar bear,0.3194415548468803,3.89,0.1429
902,black bear,0.7010414836508878,4.64,0.4286
902,grizzly bear,0.7458473205790401,3.26,0.3333
902,deer,0.457418055284156,4.12,0.2222
902,pig,0.380283216913774,4.14,0.3333
902,cow,0.5070622080559183,4.14,0.0001
903,cat,0.0001,4.78,0.0001
903,dog,0.6237586776418724,5.1,0.0001
903,ferret,0.3869935781769034,3.01,0.0001
903,hamster,0.4955654191033265,3.31,0.1667
903,tiger,0.24850537423082864,4.3,0.1667
903,lion,0.5287590434181855,4.25,0.25
903,zebra,0.44709301963309955,3.4,0.0001
903,bear,0.2957879102285197,4.71,0.2
903,red panda,0.39559842639251086,3.64,0.125
903,panda,0.8305645299294775,3.65,0.625
903,raccoon,0.40936362488080624,3.27,0.0001
903,dolphin,0.3194691127798872,3.67,0.1667
903,fish,0.43117270409430586,4.9,0.1667
903,shark,0.5343008496832359,4.1,0.0001
903,bird,0.36263468038013813,4.63,0.0001
903,rat,0.4586060870058539,4.17,0.0001
903,mouse,0.6046930033878715,4.31,0.0001
903,cheetah,0.3417849120576567,3.2,0.0001
903,leopard,0.6901226907763703,3.59,0.0001
903,squirrel,0.30747688387832706,3.69,0.0001
904,dog,0.0001,5.1,0.0001
904,cat,0.6237586776418724,4.78,0.0001
904,hamster,0.47734703131193257,3.31,0.3333
904,guinea pig,0.6165143748468315,3.8,0.0001
904,bird,0.3236706371918254,4.63,0.0001
904,iguana,0.3835004794824086,2.74,0.0001
904,chameleon,0.5665106005062919,3.1,0.125
904,lion,0.346636173459422,4.25,0.375
904,jaguar,0.4344251423448986,3.51,0.0001
904,panther,0.582347189991554,3.65,0.1667
904,monkey,0.41719739150005775,4.07,0.0001
904,frog,0.3834988586315604,3.89,0.0001
904,whale,0.3893207296648885,3.98,0.0001
904,dolphin,0.46004639817524906,3.67,0.1667
904,fish,0.43117270409430586,4.9,0.1667
904,shark,0.5343008496832359,4.1,0.0001
904,octopus,0.4552308781105461,3.46,0.0001
904,beaver,0.3026758399078108,3.61,0.0001
904,horse,0.3523246945988213,4.76,0.0001
904,pig,0.46682890189503734,4.14,0.0001
904,sheep,0.4346000005916766,4.19,0.0001
904,camel,0.3557004942471321,3.64,0.0001
904,spider,0.33320738276231265,4.25,0.0001
905,dog,0.0001,5.1,0.0001
905,cat,0.6237586776418724,4.78,0.0001
905,squirrel,0.4034563698965544,3.69,0.1667
905,frog,0.34071347602931923,3.89,0.0001
905,whale,0.3893207296648885,3.98,0.0001
905,dolphin,0.46004639817524906,3.67,0.1667
905,turtle,0.33445888052093387,3.91,0.1667
905,seahorse,0.34980079785940466,2.5,0.0001
905,fish,0.41702694620439495,4.9,0.0001
905,shark,0.5343008496832359,4.1,0.0001
905,monkey,0.41374500348453147,4.07,0.2
905,bat,0.4188002820581924,4.3,0.0001
905,lizard,0.40633825692010916,3.63,0.0001
905,snake,0.4689230476663202,4.23,0.0001
906,cat,0.0001,4.78,0.0001
906,dog,0.6237586776418724,5.1,0.0001
906,hamster,0.46637836375923847,3.31,0.0001
906,lion,0.30980230696116795,4.25,0.0001
906,tiger,0.5287590434181855,4.3,0.25
906,elephant,0.5129784205874345,4.08,0.0001
906,zebra,0.3986454433345328,3.4,0.1429
906,giraffe,0.4528724633327149,3.32,0.0001
906,fish,0.32246638590061005,4.9,0.0001
906,shark,0.5343008496832359,4.1,0.0001
906,whale,0.4783327474667829,3.98,0.0001
906,starfish,0.3841910199046603,3.0,0.0001
906,leopard,0.3075275532320446,3.59,0.0001
906,dog,0.3423683802906735,5.1,0.0001
906,cat,0.6237586776418724,4.78,0.0001
906,hamster,0.47734703131193257,3.31,0.3333
906,horse,0.5028013424453998,4.76,0.3333
906,pig,0.46682890189503734,4.14,0.0001
906,gerbil,0.33402620872336297,2.44,0.1667
906,crocodile,0.33203520879446624,3.49,0.125
906,rat,0.3927706134397514,4.17,0.125
906,alligator,0.2930664894613535,3.32,0.1429
906,toucan,0.23156118501288214,2.36,0.0001
906,eagle,0.33647579277095485,4.13,0.0001
907,cat,0.0001,4.78,0.0001
907,dog,0.6237586776418724,5.1,0.0001
907,zebra,0.32514934888451186,3.4,0.0001
907,leopard,0.554449968317689,3.59,0.0001
907,lion,0.5666639620635257,4.25,0.2
907,monkey,0.5164601551434109,4.07,0.0001
907,capybara,0.24257527206695872,2.15,0.0001
907,alligator,0.2711880936400768,3.32,0.1111
907,crocodile,0.7675973157183913,3.49,0.0001
907,squid,0.37592554980366966,3.44,0.125
907,shark,0.4476626977729956,4.1,0.0001
907,jellyfish,0.40984268700709303,3.25,0.0001
907,starfish,0.5283485674617041,3.0,0.4286
907,sponge,0.5344417311186429,3.59,0.1429
908,lion,0.0001,4.25,0.0001
908,tiger,0.5287590434181855,4.3,0.25
908,lynx,0.38679848492667834,3.06,0.0001
908,leopard,0.4181861752970839,3.59,0.2
908,cat,0.34237845364484454,4.78,0.0001
908,dog,0.6237586776418724,5.1,0.0001
908,fish,0.5082364880357054,4.9,0.0001
908,mouse,0.4238638872396312,4.31,0.0001
908,rat,0.6046930033878715,4.17,0.0001
908,horse,0.5351736989353207,4.76,0.0001
908,cow,0.5537185512529321,4.14,0.0001
908,pig,0.5070622080559183,4.14,0.0001
908,goat,0.47759878116887267,4.02,0.0001
908,sheep,0.49838371937602166,4.19,0.0001
908,sunfish,0.24108364324978115,2.35,0.0001
908,catfish,0.515851476286917,3.35,0.5
908,starfish,0.3389878785608813,3.0,0.4286
908,jellyfish,0.5283485674617041,3.25,0.4286
908,lemur,0.39699197337104153,2.57,0.1429
908,monkey,0.4959759579529137,4.07,0.0001
908,gorilla,0.5429598812111095,3.62,0.0001
908,orangutan,0.6503273088417192,2.8,0.125
908,gecko,0.42109191235137466,2.91,0.0001
908,lizard,0.6375777966666752,3.63,0.0001
908,salamander,0.5928413738942232,2.76,0.2222
908,hamster,0.35480921655161746,3.31,0.2222
908,gerbil,0.6225326675295295,2.44,0.0001
908,skunk,0.25387039621594676,3.1,0.0001
908,mink,0.3659661957817464,3.15,0.4
908,fox,0.2799789800578315,4.66,0.0001
908,turtle,0.30693912571848525,3.91,0.0001
908,hare,0.34516202300279075,3.66,0.0001
908,rabbit,0.5681414791045476,4.05,0.0001
909,antelope,0.0001,3.08,0.0001
909,anteater,0.5740235702105237,2.28,0.4286
909,orangutan,0.4179299479523956,2.8,0.125
909,chimpanzee,0.7451900276905218,2.96,0.0001
909,capybara,0.40875354445581524,2.15,0.0001
909,dog,0.23513045046978054,5.1,0.0001
909,cat,0.6237586776418724,4.78,0.0001
909,moose,0.3384369573536383,3.61,0.0001
909,reindeer,0.42671386702210556,3.32,0.0001
909,elephant,0.4165411241939472,4.08,0.0001
909,tiger,0.5129784205874345,4.3,0.0001
909,lion,0.5287590434181855,4.25,0.25
909,jaguar,0.4344251423448986,3.51,0.0001
909,mouse,0.3344269217166075,4.31,0.0001
909,rat,0.6046930033878715,4.17,0.0001
909,guinea pig,0.5169400878038231,3.8,0.0001
909,lizard,0.3692957229309892,3.63,0.1
909,snake,0.4689230476663202,4.23,0.0001
910,shark,0.0001,4.1,0.0001
910,fish,0.5343008496832359,4.9,0.0001
910,starfish,0.4560771018243074,3.0,0.2857
910,lion,0.27069171135284054,4.25,0.0001
910,tiger,0.5287590434181855,4.3,0.25
910,bear,0.45064464243033664,4.71,0.0001
910,aardvark,0.38616702344250997,2.39,0.1429
910,zebra,0.4605246520237748,3.4,0.1429
910,quail,0.3087336353195519,3.13,0.0001
910,rhino,0.32494989345669567,3.57,0.0001
910,flamingo,0.46027297280305834,3.06,0.0001
910,whale,0.27626002231938673,3.98,0.0001
910,octopus,0.4414419701193588,3.46,0.0001
910,squid,0.7065013840802874,3.44,0.1429
910,porcupine,0.4069748896511072,2.88,0.1111
910,gorilla,0.2538116399412207,3.62,0.1111
910,orangutan,0.6503273088417192,2.8,0.125
910,iguana,0.5136537914189333,2.74,0.0001
910,snake,0.4378539156599155,4.23,0.0001
910,tortoise,0.3386337560302485,3.26,0.0001
910,three toed sloth,0.259375573178216,2.64,0.1818
910,koala,0.4006393790503342,3.04,0.0909
910,toucan,0.29152724992483336,2.36,0.0001
911,dog,0.0001,5.1,0.0001
911,lion,0.3998823672329367,4.25,0.0001
911,tiger,0.5287590434181855,4.3,0.25
911,sheep,0.21725460129480867,4.19,0.0001
911,goat,0.49838371937602166,4.02,0.0001
911,frog,0.3910462210353566,3.89,0.0001
911,leech,0.2944541398037521,3.17,0.0001
911,tapeworm,0.3538899870013197,2.52,0.0001
911,earthworm,0.6266791273931411,2.42,0.3333
911,human,0.28169904233032805,5.35,0.0001
911,cat,0.4708371708061605,4.78,0.0001
911,panther,0.49338331901746213,3.65,0.2
911,cheetah,0.5459876336868525,3.2,0.0001
911,hyena,0.48418150078856703,2.8,0.4
911,zebra,0.402346980911116,3.4,0.2
911,horse,0.419710860823885,4.76,0.2
911,cow,0.5537185512529321,4.14,0.0001
911,bull,0.5748645326837023,4.34,0.0001
911,bird,0.32999275775942527,4.63,0.3333
912,dog,0.0001,5.1,0.0001
912,cat,0.6237586776418724,4.78,0.0001
912,hamster,0.47734703131193257,3.31,0.3333
912,snake,0.4182954939028918,4.23,0.0001
912,elephant,0.3814371686671503,4.08,0.0001
912,giraffe,0.5317287512193349,3.32,0.1429
912,sheep,0.34681175349329907,4.19,0.0001
912,pig,0.4346000005916766,4.14,0.0001
912,cow,0.5070622080559183,4.14,0.0001
912,horse,0.5537185512529321,4.76,0.0001
912,alpaca,0.399595086719286,2.8,0.0001
912,llama,0.7554728308075465,2.95,0.3333
912,shark,0.3481175766969622,4.1,0.25
912,dolphin,0.4062871613011956,3.67,0.1667
912,seahorse,0.3916373260645354,2.5,0.0001
912,whale,0.36109457475665274,3.98,0.0001
912,guinea pig,0.17477000230933137,3.8,0.1
912,starfish,0.25819532648957133,3.0,0.0001
912,crab,0.48426126253621227,3.76,0.1429
912,lobster,0.6546572033695247,3.65,0.0001
912,gerbil,0.22389376659118554,2.44,0.0001
912,monkey,0.3346893716001387,4.07,0.0001
912,gorilla,0.5429598812111095,3.62,0.0001
912,jaguar,0.3139425628914416,3.51,0.0001
912,tiger,0.4587286106909373,4.3,0.1667
913,dog,0.0001,5.1,0.0001
913,cat,0.6237586776418724,4.78,0.0001
913,cow,0.4396570106857174,4.14,0.3333
913,pig,0.5070622080559183,4.14,0.0001
913,fish,0.3834765389057919,4.9,0.3333
913,monkey,0.43717946327972723,4.07,0.0001
913,gorilla,0.5429598812111095,3.62,0.0001
913,lion,0.40299202680522295,4.25,0.0001
913,tiger,0.5287590434181855,4.3,0.25
913,deer,0.37612017470450754,4.12,0.0001
913,zebra,0.3292531774766658,3.4,0.2
913,giraffe,0.4528724633327149,3.32,0.0001
913,elephant,0.5317287512193349,4.08,0.1429
913,hippo,0.5452487954133951,3.13,0.0001
913,ox,0.2965250608355119,3.47,0.0001
913,opossum,0.28408285717925896,2.47,0.1667
913,raccoon,0.6335855730043713,3.27,0.0001
913,squirrel,0.45847915775556103,3.69,0.0001
913,hamster,0.37309998958438906,3.31,0.0001
913,guinea pig,0.6165143748468315,3.8,0.0001
913,ferret,0.5633644002690925,3.01,0.0001
913,horse,0.429049539688132,4.76,0.2
913,kangaroo,0.355491582637832,3.5,0.0001
913,koala,0.6206977653718412,3.04,0.1667
913,orangutan,0.4432842896826079,2.8,0.125
5501,cat,0.0001,4.78,0.0001
5501,dog,0.6237586776418724,5.1,0.0001
5501,horse,0.5956302472299828,4.76,0.25
5501,pig,0.46682890189503734,4.14,0.0001
5501,guinea pig,0.5860965299530718,3.8,0.1
5501,cow,0.30529933529695286,4.14,0.0001
5501,alligator,0.4033256932892201,3.32,0.0001
5501,crocodile,0.7675973157183913,3.49,0.0001
5501,monkey,0.3929805362330492,4.07,0.125
5501,goat,0.40441809911610926,4.02,0.0001
5501,sheep,0.49838371937602166,4.19,0.0001
5501,llama,0.40723471280636303,2.95,0.0001
5501,alpaca,0.7554728308075465,2.8,0.3333
5501,reindeer,0.3758648238066439,3.32,0.0001
5501,deer,0.5293391677626904,4.12,0.3333
5501,unicorn,0.3670522295493597,3.54,0.125
5501,horse,0.4805380872957975,4.76,0.125
5501,pony,0.6593121731495007,3.81,0.0001
5501,rat,0.3860034661301397,4.17,0.0001
5501,mouse,0.6046930033878715,4.31,0.0001
5501,snake,0.5082115478815262,4.23,0.0001
5501,pigeon,0.37596308105599974,3.61,0.0001
5501,seagull,0.5415583782449441,3.02,0.0001
5501,swan,0.5107456851236057,3.84,0.2
5501,eagle,0.43979314589760543,4.13,0.0001
5501,fish,0.36542429401160126,4.9,0.0001
5501,shark,0.5343008496832359,4.1,0.0001
5501,dolphin,0.4062871613011956,3.67,0.1667
5501,whale,0.46004639817524906,3.98,0.1667
5502,cat,0.0001,4.78,0.0001
5502,dog,0.6237586776418724,5.1,0.0001
5502,guinea pig,0.42770152293718655,3.8,0.0001
5502,fish,0.33874821052852455,4.9,0.1
5502,bearded dragon,0.3074648367336845,3.31,0.0833
5502,snapping turtle,0.39151856905779747,3.34,0.0833
5502,zebra,0.33689691188867055,3.4,0.0909
5502,lion,0.44709301963309955,4.25,0.0001
5502,tiger,0.5287590434181855,4.3,0.25
5502,bear,0.45064464243033664,4.71,0.0001
5502,horse,0.4262808803846909,4.76,0.25
5502,kitten,0.5219244355829041,3.64,0.0001
5502,puppy,0.6530369274792563,4.0,0.0001
5502,kitten,0.6530369274792563,3.64,0.0001
5502,lizard,0.33810953887174,3.63,0.2
5502,komodo dragon,0.6180510797523765,2.63,0.0833
5502,fruit bat,0.2470521286344256,4.11,0.0833
5502,flying fox,0.37711218808180025,4.38,0.1111
5502,arctic fox,0.6153770443171115,3.94,0.5
5502,fennec fox,0.6953755242082438,2.03,0.4
5503,aardvark,0.0001,2.39,0.0001
5503,anteater,0.6607393932028556,2.28,0.0001
5503,zebra,0.4410683058011944,3.4,0.0001
5503,giraffe,0.4528724633327149,3.32,0.0001
5503,dog,0.3077848113507482,5.1,0.0001
5503,cat,0.6237586776418724,4.78,0.0001
5503,bird,0.5016037867066757,4.63,0.0001
5503,raccoon,0.3309133224935419,3.27,0.0001
5503,possum,0.6618594347934953,2.94,0.0001
5503,squirrel,0.5174852477174279,3.69,0.1667
5503,bat,0.40798608381821233,4.3,0.0001
5503,platypus,0.28749846637100096,2.69,0.25
5503,dolphin,0.3703814407042526,3.67,0.125
5503,shark,0.4062871613011956,4.1,0.1667
5503,squid,0.4476626977729956,3.44,0.0001
5503,octopus,0.7065013840802874,3.46,0.1429
5503,snake,0.4314368822836362,4.23,0.0001
5504,giraffe,0.0001,3.32,0.0001
5504,monkey,0.32872687194020234,4.07,0.0001
5504,elephant,0.42282806997623434,4.08,0.0001
5504,lion,0.5054773378551576,4.25,0.4286
5504,tiger,0.5287590434181855,4.3,0.25
5504,cheetah,0.4710965836328509,3.2,0.0001
5504,frog,0.3247262755295608,3.89,0.0001
5504,bee,0.3421973884397487,4.09,0.0001
5504,monkey,0.2880268830807189,4.07,0.0001
5504,armadillo,0.29927797587739113,2.7,0.125
5504,porcupine,0.535320177448074,2.88,0.1111
5504,buffalo,0.36595520963616446,4.14,0.1111
5504,cow,0.4452767941328586,4.14,0.0001
5504,chicken,0.4835791880000102,4.63,0.2
5504,horse,0.4573599236926703,4.76,0.0001
5504,sheep,0.49180449518087843,4.19,0.0001
5504,salamander,0.304098252202595,2.76,0.0001
5504,toad,0.4831209745929894,3.34,0.1111
5504,starfish,0.25288890664307295,3.0,0.1429
5505,dog,0.0001,5.1,0.0001
5505,cat,0.6237586776418724,4.78,0.0001
5505,fish,0.4610633754267154,4.9,0.0001
5505,giraffe,0.32246638590061005,3.32,0.0001
5505,orangutan,0.48378874592658994,2.8,0.125
5505,octopus,0.38874802160758004,3.46,0.125
5505,lion,0.3988938992634068,4.25,0.1429
5505,bird,0.3282871937331867,4.63,0.0001
5505,snake,0.393693254646463,4.23,0.0001
5505,rat,0.5229016968033144,4.17,0.0001
5505,bug,0.29638433766518224,4.2,0.0001
5505,dolphin,0.1703299706963296,3.67,0.0001
5505,whale,0.46004639817524906,3.98,0.1667
5505,duck,0.3587479941624243,4.21,0.0001
5505,pheasant,0.4224187553073575,3.03,0.0001
5505,platypus,0.34782837723179116,2.69,0.125
5505,squirrel,0.44415073501430413,3.69,0.125
5505,puffin,0.2456319578051822,2.66,0.0001
5505,cardinal,0.40189432236959055,3.9,0.125
5505,hawk,0.4318150628968942,3.81,0.0001
5506,dog,0.0001,5.1,0.0001
5506,bear,0.46636329670712706,4.71,0.0001
5506,dolphin,0.3092563272116544,3.67,0.0001
5506,gorilla,0.4331110311241887,3.62,0.1667
5506,elephant,0.4350562846958188,4.08,0.1429
5506,cardinal,0.3089695173155529,3.9,0.25
5506,lion,0.3352368574885439,4.25,0.25
5506,monkey,0.5164601551434109,4.07,0.0001
5506,kangaroo,0.41933518258838065,3.5,0.1667
5506,penguin,0.46387275988861965,3.78,0.2857
5506,seahorse,0.3909672936908051,2.5,0.0001
5506,shark,0.4022636938386899,4.1,0.1667
5506,whale,0.4783327474667829,3.98,0.0001
5507,cat,0.0001,4.78,0.0001
5507,dog,0.6237586776418724,5.1,0.0001
5507,zebra,0.32514934888451186,3.4,0.0001
5507,emu,0.20588437435026496,3.05,0.2
5507,lion,0.32623018967734985,4.25,0.0001
5507,penguin,0.3737105359795567,3.78,0.2857
5507,snake,0.3498388898309497,4.23,0.0001
5507,giraffe,0.28885251710596815,3.32,0.0001
5507,monkey,0.32872687194020234,4.07,0.0001
5507,fish,0.43717946327972723,4.9,0.0001
5507,kangaroo,0.29035753679729503,3.5,0.0001
5508,frog,0.0001,3.89,0.0001
5508,caterpillar,0.46389879591218364,3.38,0.0001
5508,dog,0.3183251822403985,5.1,0.0001
5508,caterpillar,0.3183251822403985,3.38,0.0001
5508,elephant,0.2784715219929226,4.08,0.125
5508,giraffe,0.5317287512193349,3.32,0.1429
5508,cheetah,0.4323966557706309,3.2,0.0001
5508,lion,0.47627769689067656,4.25,0.0001
5508,jaguar,0.4344251423448986,3.51,0.0001
5508,monkey,0.28720521092686546,4.07,0.0001
5508,orangutan,0.5673142016496505,2.8,0.125
5508,gorilla,0.6503273088417192,3.62,0.125
5508,lizard,0.3812766517338033,3.63,0.0001
5508,centipede,0.35594335290164514,2.79,0.125
5508,person,0.002096364075516166,5.55,0.125
5508,dinosaur,0.04363553363259509,3.77,0.1429
5508,bird,0.41845290855510575,4.63,0.0001
5508,canary,0.5612262669903757,3.44,0.0001
5508,falcon,0.32470427069544916,3.74,0.0001
5508,peacock,0.2645686004456407,3.44,0.1667
5508,pigeon,0.46538398250616775,3.61,0.2
5508,deer,0.40586539149684153,4.12,0.2
5508,antelope,0.6109785583510494,3.08,0.0001
5509,falcon,0.0001,3.74,0.0001
5509,dog,0.30077944115731414,5.1,0.0001
5509,wolf,0.5260397568842751,4.35,0.0001
5509,coyote,0.5489451457701423,3.36,0.0001
5509,quail,0.3599583642627111,3.13,0.2
5509,tiger,0.29997978617194454,4.3,0.0001
5509,lion,0.5287590434181855,4.25,0.25
5509,panther,0.5202884056602123,3.65,0.0001
5509,leopard,0.5655262822749685,3.59,0.0001
5509,elephant,0.435743206117581,4.08,0.1429
5509,hippo,0.5452487954133951,3.13,0.0001
5509,spider,0.33632091322744007,4.25,0.0001
5509,lizard,0.4118683230624709,3.63,0.0001
5509,turtle,0.47933041560418554,3.91,0.0001
5509,fish,0.4278678007663548,4.9,0.0001
5509,flamingo,0.22632648279107326,3.06,0.25
5509,alligator,0.36622618638154514,3.32,0.25
5509,crocodile,0.7675973157183913,3.49,0.0001
5509,goose,0.29512213388203834,3.84,0.0001
5510,tiger,0.0001,4.3,0.0001
5510,lion,0.5287590434181855,4.25,0.25
5510,hamster,0.30980230696116795,3.31,0.0001
5510,gerbil,0.6225326675295295,2.44,0.0001
5510,elephant,0.35152225999337294,4.08,0.0001
5510,kangaroo,0.45821071895595067,3.5,0.0001
5510,snake,0.3528527238013621,4.23,0.0001
5510,koala,0.33967205652803245,3.04,0.0001
5510,bird,0.2501469664978262,4.63,0.0001
5510,ostrich,0.5381586413429401,3.05,0.0001
5510,monkey,0.2957575656786826,4.07,0.0001
5510,gorilla,0.5429598812111095,3.62,0.0001
5510,alligator,0.3683695312769151,3.32,0.0001
5510,bear,0.3514690910963242,4.71,0.0001
5510,shark,0.3526644791894281,4.1,0.25
5510,flamingo,0.31595060314733114,3.06,0.0001
5511,elephant,0.0001,4.08,0.0001
5511,hippo,0.5452487954133951,3.13,0.0001
5511,giraffe,0.512419551841061,3.32,0.0001
5511,zebra,0.4528724633327149,3.4,0.0001
5511,octopus,0.3326102480601958,3.46,0.0001
5511,horse,0.2945217096387609,4.76,0.1429
5511,camel,0.3629060963770141,3.64,0.0001
5511,cheetah,0.29148224247584653,3.2,0.2
5511,orangutan,0.42936126782332407,2.8,0.125
5511,whale,0.326513394349802,3.98,0.0001
5511,cow,0.4499073550877718,4.14,0.0001
5511,donkey,0.4798881665975234,3.62,0.2
5511,giraffe,0.4043498813716895,3.32,0.0001
5511,lion,0.40956235129219287,4.25,0.0001
5511,cat,0.4466598206998501,4.78,0.0001
5511,dog,0.6237586776418724,5.1,0.0001
5511,bird,0.48985400383267064,4.63,0.0001
5511,fish,0.4946106208867136,4.9,0.0001
5512,cat,0.0001,4.78,0.0001
5512,dog,0.6237586776418724,5.1,0.0001
5512,horse,0.5956302472299828,4.76,0.25
5512,mouse,0.40555740689215125,4.31,0.25
5512,chicken,0.4389911159791473,4.63,0.0001
5512,bird,0.5380033785601342,4.63,0.0001
5512,fish,0.4946106208867136,4.9,0.0001
5512,rat,0.44379545518824703,4.17,0.0001
5512,cow,0.39864342174573375,4.14,0.0001
5512,goat,0.44629529327254636,4.02,0.0001
5512,sifaka,0.20629463177962326,1.18,0.0001
5512,lemur,0.2526455700882335,2.57,0.1429
5512,monkey,0.4959759579529137,4.07,0.0001
5513,tiger,0.0001,4.3,0.0001
5513,lion,0.5287590434181855,4.25,0.25
5513,bear,0.4909899626699804,4.71,0.0001
5513,polar bear,0.7556167232897337,3.89,0.4286
5513,black bear,0.7010414836508878,4.64,0.4286
5513,brown bear,0.8001509600887895,4.53,0.5714
5513,koala,0.3490698361172091,3.04,0.0001
5513,marsupial,0.6259062004659044,2.41,0.1111
5513,kangaroo,0.6655063804737429,3.5,0.0001
5513,possum,0.48575879970258184,2.94,0.0001
5513,wombat,0.5712805150112469,2.58,0.1667
5513,spider,0.3945762881098349,4.25,0.0001
5513,insect,0.4876099138234229,3.76,0.0001
5513,butterfly,0.5665254129260001,3.93,0.0001
5513,cardinal,0.26772147120653034,3.9,0.0001
5513,robin,0.4183604245236108,4.33,0.375
5513,blue jay,0.42714173801332533,4.31,0.0001
5513,canary,0.2954865813148764,3.44,0.0001
5513,cat,0.35959539928180906,4.78,0.1667
5513,dog,0.6237586776418724,5.1,0.0001
5513,fish,0.5082364880357054,4.9,0.0001
5513,lizard,0.3452267020695232,3.63,0.2
5513,komodo dragon,0.6180510797523765,2.63,0.0833
